date,product_id,demand
2025-10-16,P22,110
2025-10-17,P22,104
2025-10-18,P22,26
2025-10-19,P22,24
2025-10-20,P22,105
2025-10-21,P22,122
2025-10-22,P22,103
2025-10-23,P22,107
2025-10-24,P22,116
2025-10-25,P22,26
2025-10-26,P22,17
2025-10-27,P22,97
2025-10-28,P22,126
2025-10-29,P22,100
2025-10-30,P22,111
2025-10-31,P22,111
2025-11-01,P22,19
2025-11-02,P22,22
2025-11-03,P22,108
2025-11-04,P22,87
2025-11-05,P22,108
2025-11-06,P22,102
2025-11-07,P22,127
2025-11-08,P22,21
2025-11-09,P22,20
2025-11-10,P22,108
2025-11-11,P22,106
2025-11-12,P22,104
2025-11-13,P22,102
2025-11-14,P22,104
2025-11-15,P22,21
2025-11-16,P22,24
2025-11-17,P22,91
2025-11-18,P22,108
2025-11-19,P22,99
2025-11-20,P22,101
2025-11-21,P22,95
2025-11-22,P22,26
2025-11-23,P22,19
2025-11-24,P22,82
2025-11-25,P22,105
2025-11-26,P22,96
2025-11-27,P22,97
2025-11-28,P22,98
2025-11-29,P22,12
2025-11-30,P22,18
2025-12-01,P22,113
2025-12-02,P22,140
2025-12-03,P22,103
2025-12-04,P22,103
2025-12-05,P22,121
2025-12-06,P22,28
2025-12-07,P22,23
2025-12-08,P22,96
2025-12-09,P22,111
2025-12-10,P22,120
2025-12-11,P22,108
2025-12-12,P22,101
2025-12-13,P22,24
2025-12-14,P22,19
2025-12-15,P22,106
2025-12-16,P22,108
2025-12-17,P22,225
2025-12-18,P22,108
2025-12-19,P22,100
2025-12-20,P22,26
2025-12-21,P22,24
2025-12-22,P22,187
2025-12-23,P22,103
2025-12-24,P22,101
2025-12-25,P22,102
2025-12-26,P22,103
2025-12-27,P22,21
2025-12-28,P22,28
2025-12-29,P22,116
2024-07-01,P23,143
2024-07-02,P23,144
2024-07-03,P23,155
2024-07-04,P23,149
2024-07-05,P23,143
2024-07-06,P23,22
2024-07-07,P23,28
2024-07-08,P23,134
2024-07-09,P23,140
2024-07-10,P23,141
2024-07-11,P23,131
2024-07-12,P23,270
2024-07-13,P23,23
2024-07-14,P23,28
2024-07-15,P23,153
2024-07-16,P23,130
2024-07-17,P23,136
2024-07-18,P23,149
2024-07-19,P23,144
2024-07-20,P23,30
2024-07-21,P23,30
2024-07-22,P23,149
2024-07-23,P23,128
2024-07-24,P23,174
2024-07-25,P23,131
2024-07-26,P23,147
2024-07-27,P23,32
2024-07-28,P23,31
2024-07-29,P23,146
2024-07-30,P23,136
2024-07-31,P23,138
2024-08-01,P23,286
2024-08-02,P23,143
2024-08-03,P23,23
2024-08-04,P23,22
2024-08-05,P23,151
2024-08-06,P23,131
2024-08-07,P23,137
2024-08-08,P23,129
2024-08-09,P23,129
2024-08-10,P23,31
2024-08-11,P23,30
2024-08-12,P23,139
2024-08-13,P23,136
2024-08-14,P23,143
2024-08-15,P23,111
2024-08-16,P23,130
2024-08-17,P23,25
2024-08-18,P23,28
2024-08-19,P23,142
2024-08-20,P23,140
2024-08-21,P23,146
2024-08-22,P23,141
2024-08-23,P23,139
2024-08-24,P23,20
2024-08-25,P23,26
2024-08-26,P23,121
2024-08-27,P23,126
2024-08-28,P23,143
2024-08-29,P23,136
2024-08-30,P23,119
2024-08-31,P23,23
2024-09-01,P23,26
2024-09-02,P23,116
2024-09-03,P23,135
2024-09-04,P23,136
2024-09-05,P23,133
2024-09-06,P23,114
2024-09-07,P23,26
2024-09-08,P23,23
2024-09-09,P23,119
2024-09-10,P23,244
2024-09-11,P23,137
2024-09-12,P23,138
2024-09-13,P23,104
2024-09-14,P23,29
2024-09-15,P23,19
2024-09-16,P23,122
2024-09-17,P23,136
2024-09-18,P23,112
2024-09-19,P23,120
2024-09-20,P23,117
2024-09-21,P23,24
2024-09-22,P23,17
2024-09-23,P23,127
2024-09-24,P23,101
2024-09-25,P23,115
2024-09-26,P23,116
2024-09-27,P23,146
2024-09-28,P23,16
2024-09-29,P23,28
2024-09-30,P23,99
2024-10-01,P23,92
2024-10-02,P23,103
2024-10-03,P23,124
2024-10-04,P23,115
2024-10-05,P23,22
2024-10-06,P23,21
2024-10-07,P23,117
2024-10-08,P23,111
2024-10-09,P23,113
2024-10-10,P23,123
2024-10-11,P23,107
2024-10-12,P23,25
2024-10-13,P23,22
2024-10-14,P23,105
2024-10-15,P23,94
2024-10-16,P23,113
2024-10-17,P23,102
2024-10-18,P23,104
2024-10-19,P23,22
2024-10-20,P23,26
2024-10-21,P23,105
2024-10-22,P23,132
2024-10-23,P23,102
2024-10-24,P23,115
2024-10-25,P23,107
2024-10-26,P23,36
2024-10-27,P23,25
2024-10-28,P23,101
2024-10-29,P23,114
2024-10-30,P23,107
2024-10-31,P23,112
2024-11-01,P23,97
2024-11-02,P23,26
2024-11-03,P23,21
2024-11-04,P23,112
2024-11-05,P23,101
2024-11-06,P23,116
2024-11-07,P23,104
2024-11-08,P23,97
2024-11-09,P23,15
2024-11-10,P23,30
2024-11-11,P23,98
2024-11-12,P23,112
2024-11-13,P23,112
2024-11-14,P23,108
2024-11-15,P23,104
2024-11-16,P23,19
2024-11-17,P23,25
2024-11-18,P23,90
2024-11-19,P23,114
2024-11-20,P23,101
2024-11-21,P23,121
2024-11-22,P23,99
2024-11-23,P23,26
2024-11-24,P23,25
2024-11-25,P23,123
2024-11-26,P23,110
2024-11-27,P23,104
2024-11-28,P23,97
2024-11-29,P23,106
2024-11-30,P23,26
2024-12-01,P23,18
2024-12-02,P23,116
2024-12-03,P23,119
2024-12-04,P23,109
2024-12-05,P23,115
2024-12-06,P23,118
2024-12-07,P23,32
2024-12-08,P23,18
2024-12-09,P23,94
2024-12-10,P23,190
2024-12-11,P23,114
2024-12-12,P23,194
2024-12-13,P23,88
2024-12-14,P23,26
2024-12-15,P23,20
2024-12-16,P23,130
2024-12-17,P23,125
2024-12-18,P23,124
2024-12-19,P23,200
2024-12-20,P23,111
2024-12-21,P23,28
2024-12-22,P23,21
2024-12-23,P23,272
2024-12-24,P23,101
2024-12-25,P23,110
2024-12-26,P23,104
2024-12-27,P23,115
2024-12-28,P23,24
2024-12-29,P23,22
2024-12-30,P23,126
2024-12-31,P23,125
2025-01-01,P23,130
2025-01-02,P23,116
2025-01-03,P23,112
2025-01-04,P23,24
2025-01-05,P23,29
2025-01-06,P23,132
2025-01-07,P23,123
2025-01-08,P23,115
2025-01-09,P23,135
2025-01-10,P23,114
2025-01-11,P23,34
2025-01-12,P23,14
2025-01-13,P23,118
2025-01-14,P23,136
2025-01-15,P23,115
2025-01-16,P23,267
2025-01-17,P23,127
2025-01-18,P23,21
2025-01-19,P23,25
2025-01-20,P23,113
2025-01-21,P23,299
2025-01-22,P23,122
2025-01-23,P23,138
2025-01-24,P23,136
2025-01-25,P23,27
2025-01-26,P23,24
2025-01-27,P23,133
2025-01-28,P23,137
2025-01-29,P23,135
2025-01-30,P23,128
2025-01-31,P23,142
2025-02-01,P23,26
2025-02-02,P23,25
2025-02-03,P23,138
2025-02-04,P23,156
2025-02-05,P23,143
2025-02-06,P23,160
2025-02-07,P23,141
2025-02-08,P23,34
2025-02-09,P23,30
2025-02-10,P23,142
2025-02-11,P23,141
2025-02-12,P23,145
2025-02-13,P23,134
2025-02-14,P23,156
2025-02-15,P23,19
2025-02-16,P23,25
2025-02-17,P23,181
2025-02-18,P23,125
2025-02-19,P23,161
2025-02-20,P23,141
2025-02-21,P23,149
2025-02-22,P23,45
2025-02-23,P23,33
2025-02-24,P23,156
2025-02-25,P23,139
2025-02-26,P23,159
2025-02-27,P23,154
2025-02-28,P23,152
2025-03-01,P23,37
2025-03-02,P23,33
2025-03-03,P23,178
2025-03-04,P23,169
2025-03-05,P23,164
2025-03-06,P23,147
2025-03-07,P23,169
2025-03-08,P23,31
2025-03-09,P23,40
2025-03-10,P23,164
2025-03-11,P23,166
2025-03-12,P23,178
2025-03-13,P23,398
2025-03-14,P23,159
2025-03-15,P23,30
2025-03-16,P23,35
2025-03-17,P23,268
2025-03-18,P23,169
2025-03-19,P23,152
2025-03-20,P23,162
2025-03-21,P23,177
2025-03-22,P23,32
2025-03-23,P23,32
2025-03-24,P23,171
2025-03-25,P23,154
2025-03-26,P23,168
2025-03-27,P23,177
2025-03-28,P23,174
2025-03-29,P23,43
2025-03-30,P23,29
2025-03-31,P23,190
2025-04-01,P23,176
2025-04-02,P23,172
2025-04-03,P23,200
2025-04-04,P23,199
2025-04-05,P23,41
2025-04-06,P23,32
2025-04-07,P23,182
2025-04-08,P23,185
2025-04-09,P23,178
2025-04-10,P23,192
2025-04-11,P23,195
2025-04-12,P23,38
2025-04-13,P23,41
2025-04-14,P23,183
2025-04-15,P23,193
2025-04-16,P23,189
2025-04-17,P23,227
2025-04-18,P23,182
2025-04-19,P23,44
2025-04-20,P23,34
2025-04-21,P23,199
2025-04-22,P23,334
2025-04-23,P23,217
2025-04-24,P23,214
2025-04-25,P23,222
2025-04-26,P23,43
2025-04-27,P23,48
2025-04-28,P23,192
2025-04-29,P23,227
2025-04-30,P23,199
2025-05-01,P23,217
2025-05-02,P23,223
2025-05-03,P23,36
2025-05-04,P23,39
2025-05-05,P23,207
2025-05-06,P23,202
2025-05-07,P23,393
2025-05-08,P23,203
2025-05-09,P23,196
2025-05-10,P23,37
2025-05-11,P23,35
2025-05-12,P23,207
2025-05-13,P23,194
2025-05-14,P23,193
2025-05-15,P23,200
2025-05-16,P23,213
2025-05-17,P23,48
2025-05-18,P23,45
2025-05-19,P23,204
2025-05-20,P23,192
2025-05-21,P23,208
2025-05-22,P23,204
2025-05-23,P23,225
2025-05-24,P23,40
2025-05-25,P23,44
2025-05-26,P23,235
2025-05-27,P23,217
2025-05-28,P23,211
2025-05-29,P23,228
2025-05-30,P23,225
2025-05-31,P23,49
2025-06-01,P23,36
2025-06-02,P23,198
2025-06-03,P23,259
2025-06-04,P23,393
2025-06-05,P23,189
2025-06-06,P23,204
2025-06-07,P23,34
2025-06-08,P23,54
2025-06-09,P23,224
2025-06-10,P23,226
2025-06-11,P23,220
2025-06-12,P23,246
2025-06-13,P23,220
2025-06-14,P23,47
2025-06-15,P23,30
2025-06-16,P23,211
2025-06-17,P23,203
2025-06-18,P23,220
2025-06-19,P23,208
2025-06-20,P23,201
2025-06-21,P23,49
2025-06-22,P23,46
2025-06-23,P23,213
2025-06-24,P23,235
2025-06-25,P23,225
2025-06-26,P23,218
2025-06-27,P23,226
2025-06-28,P23,39
2025-06-29,P23,47
2025-06-30,P23,192
2025-07-01,P23,175
2025-07-02,P23,223
2025-07-03,P23,215
2025-07-04,P23,229
2025-07-05,P23,49
2025-07-06,P23,42
2025-07-07,P23,214
2025-07-08,P23,192
2025-07-09,P23,222
2025-07-10,P23,209
2025-07-11,P23,222
2025-07-12,P23,37
2025-07-13,P23,48
2025-07-14,P23,211
2025-07-15,P23,223
2025-07-16,P23,223
2025-07-17,P23,187
2025-07-18,P23,193
2025-07-19,P23,48
2025-07-20,P23,37
2025-07-21,P23,209
2025-07-22,P23,194
2025-07-23,P23,177
2025-07-24,P23,205
2025-07-25,P23,190
2025-07-26,P23,51
2025-07-27,P23,56
2025-07-28,P23,212
2025-07-29,P23,214
2025-07-30,P23,198
2025-07-31,P23,188
2025-08-01,P23,179
2025-08-02,P23,46
2025-08-03,P23,29
2025-08-04,P23,188
2025-08-05,P23,192
2025-08-06,P23,214
2025-08-07,P23,215
2025-08-08,P23,195
2025-08-09,P23,47
2025-08-10,P23,40
2025-08-11,P23,192
2025-08-12,P23,186
2025-08-13,P23,193
2025-08-14,P23,179
2025-08-15,P23,223
2025-08-16,P23,44
2025-08-17,P23,44
2025-08-18,P23,201
2025-08-19,P23,218
2025-08-20,P23,197
2025-08-21,P23,223
2025-08-22,P23,192
2025-08-23,P23,37
2025-08-24,P23,37
2025-08-25,P23,197
2025-08-26,P23,165
2025-08-27,P23,176
2025-08-28,P23,195
2025-08-29,P23,202
2025-08-30,P23,37
2025-08-31,P23,46
2025-09-01,P23,158
2025-09-02,P23,200
2025-09-03,P23,151
2025-09-04,P23,178
2025-09-05,P23,164
2025-09-06,P23,45
2025-09-07,P23,36
2025-09-08,P23,171
2025-09-09,P23,160
2025-09-10,P23,175
2025-09-11,P23,199
2025-09-12,P23,181
2025-09-13,P23,37
2025-09-14,P23,34
2025-09-15,P23,367
2025-09-16,P23,173
2025-09-17,P23,186
2025-09-18,P23,159
2025-09-19,P23,168
2025-09-20,P23,42
2025-09-21,P23,48
2025-09-22,P23,171
2025-09-23,P23,173
2025-09-24,P23,186
2025-09-25,P23,179
2025-09-26,P23,176
2025-09-27,P23,34
2025-09-28,P23,41
2025-09-29,P23,201
2025-09-30,P23,155
2025-10-01,P23,176
2025-10-02,P23,159
2025-10-03,P23,166
2025-10-04,P23,30
2025-10-05,P23,42
2025-10-06,P23,151
2025-10-07,P23,156
2025-10-08,P23,350
2025-10-09,P23,175
2025-10-10,P23,172
2025-10-11,P23,30
2025-10-12,P23,30
2025-10-13,P23,396
2025-10-14,P23,185
2025-10-15,P23,181
2025-10-16,P23,164
2025-10-17,P23,163
2025-10-18,P23,34
2025-10-19,P23,24
2025-10-20,P23,141
2025-10-21,P23,149
2025-10-22,P23,167
2025-10-23,P23,153
2025-10-24,P23,157
2025-10-25,P23,31
2025-10-26,P23,36
2025-10-27,P23,144
2025-10-28,P23,142
2025-10-29,P23,160
2025-10-30,P23,137
2025-10-31,P23,155
2025-11-01,P23,28
2025-11-02,P23,30
2025-11-03,P23,155
2025-11-04,P23,160
2025-11-05,P23,150
2025-11-06,P23,140
2025-11-07,P23,142
2025-11-08,P23,32
2025-11-09,P23,24
2025-11-10,P23,151
2025-11-11,P23,126
2025-11-12,P23,152
2025-11-13,P23,224
2025-11-14,P23,162
2025-11-15,P23,24
2025-11-16,P23,40
2025-11-17,P23,140
2025-11-18,P23,330
2025-11-19,P23,127
2025-11-20,P23,141
2025-11-21,P23,137
2025-11-22,P23,21
2025-11-23,P23,28
2025-11-24,P23,144
2025-11-25,P23,158
2025-11-26,P23,152
2025-11-27,P23,152
2025-11-28,P23,153
2025-11-29,P23,34
2025-11-30,P23,25
2025-12-01,P23,168
2025-12-02,P23,146
2025-12-03,P23,149
2025-12-04,P23,163
2025-12-05,P23,131
2025-12-06,P23,34
2025-12-07,P23,21
2025-12-08,P23,175
2025-12-09,P23,159
2025-12-10,P23,147
2025-12-11,P23,137
2025-12-12,P23,147
2025-12-13,P23,24
2025-12-14,P23,25
2025-12-15,P23,157
2025-12-16,P23,164
2025-12-17,P23,158
2025-12-18,P23,320
2025-12-19,P23,164
2025-12-20,P23,36
2025-12-21,P23,32
2025-12-22,P23,160
2025-12-23,P23,162
2025-12-24,P23,141
2025-12-25,P23,155
2025-12-26,P23,166
2025-12-27,P23,38
2025-12-28,P23,36
2025-12-29,P23,173
2024-07-01,P24,88
2024-07-02,P24,93
2024-07-03,P24,89
2024-07-04,P24,188
2024-07-05,P24,88
2024-07-06,P24,17
2024-07-07,P24,10
2024-07-08,P24,84
2024-07-09,P24,83
2024-07-10,P24,100
2024-07-11,P24,85
2024-07-12,P24,101
2024-07-13,P24,23
2024-07-14,P24,23
2024-07-15,P24,105
2024-07-16,P24,81
2024-07-17,P24,92
2024-07-18,P24,114
2024-07-19,P24,98
2024-07-20,P24,29
2024-07-21,P24,19
2024-07-22,P24,93
2024-07-23,P24,92
2024-07-24,P24,80
2024-07-25,P24,74
2024-07-26,P24,91
2024-07-27,P24,11
2024-07-28,P24,23
2024-07-29,P24,89
2024-07-30,P24,89
2024-07-31,P24,82
2024-08-01,P24,91
2024-08-02,P24,81
2024-08-03,P24,23
2024-08-04,P24,15
2024-08-05,P24,86
2024-08-06,P24,147
2024-08-07,P24,80
2024-08-08,P24,83
2024-08-09,P24,79
2024-08-10,P24,22
2024-08-11,P24,23
2024-08-12,P24,81
2024-08-13,P24,75
2024-08-14,P24,93
2024-08-15,P24,78
2024-08-16,P24,89
2024-08-17,P24,10
2024-08-18,P24,15
2024-08-19,P24,77
2024-08-20,P24,81
2024-08-21,P24,84
2024-08-22,P24,80
2024-08-23,P24,90
2024-08-24,P24,10
2024-08-25,P24,11
2024-08-26,P24,76
2024-08-27,P24,77
2024-08-28,P24,64
2024-08-29,P24,73
2024-08-30,P24,64
2024-08-31,P24,20
2024-09-01,P24,13
2024-09-02,P24,88
2024-09-03,P24,75
2024-09-04,P24,61
2024-09-05,P24,65
2024-09-06,P24,81
2024-09-07,P24,17
2024-09-08,P24,18
2024-09-09,P24,78
2024-09-10,P24,71
2024-09-11,P24,87
2024-09-12,P24,72
2024-09-13,P24,68
2024-09-14,P24,11
2024-09-15,P24,12
2024-09-16,P24,64
2024-09-17,P24,85
2024-09-18,P24,77
2024-09-19,P24,66
2024-09-20,P24,67
2024-09-21,P24,9
2024-09-22,P24,20
2024-09-23,P24,107
2024-09-24,P24,60
2024-09-25,P24,66
2024-09-26,P24,61
2024-09-27,P24,58
2024-09-28,P24,8
2024-09-29,P24,10
2024-09-30,P24,64
2024-10-01,P24,56
2024-10-02,P24,60
2024-10-03,P24,63
2024-10-04,P24,60
2024-10-05,P24,10
2024-10-06,P24,8
2024-10-07,P24,67
2024-10-08,P24,54
2024-10-09,P24,71
2024-10-10,P24,64
2024-10-11,P24,52
2024-10-12,P24,13
2024-10-13,P24,13
2024-10-14,P24,69
2024-10-15,P24,146
2024-10-16,P24,67
2024-10-17,P24,46
2024-10-18,P24,60
2024-10-19,P24,17
2024-10-20,P24,13
2024-10-21,P24,56
2024-10-22,P24,59
2024-10-23,P24,63
2024-10-24,P24,80
2024-10-25,P24,61
2024-10-26,P24,21
2024-10-27,P24,14
2024-10-28,P24,71
2024-10-29,P24,56
2024-10-30,P24,56
2024-10-31,P24,51
2024-11-01,P24,154
2024-11-02,P24,9
2024-11-03,P24,15
2024-11-04,P24,55
2024-11-05,P24,59
2024-11-06,P24,57
2024-11-07,P24,98
2024-11-08,P24,77
2024-11-09,P24,12
2024-11-10,P24,9
2024-11-11,P24,55
2024-11-12,P24,118
2024-11-13,P24,46
2024-11-14,P24,61
2024-11-15,P24,58
2024-11-16,P24,10
2024-11-17,P24,12
2024-11-18,P24,68
2024-11-19,P24,56
2024-11-20,P24,53
2024-11-21,P24,72
2024-11-22,P24,67
2024-11-23,P24,14
2024-11-24,P24,8
2024-11-25,P24,53
2024-11-26,P24,54
2024-11-27,P24,59
2024-11-28,P24,63
2024-11-29,P24,141
2024-11-30,P24,3
2024-12-01,P24,13
2024-12-02,P24,52
2024-12-03,P24,57
2024-12-04,P24,45
2024-12-05,P24,57
2024-12-06,P24,59
2024-12-07,P24,10
2024-12-08,P24,11
2024-12-09,P24,62
2024-12-10,P24,57
2024-12-11,P24,51
2024-12-12,P24,60
2024-12-13,P24,55
2024-12-14,P24,10
2024-12-15,P24,10
2024-12-16,P24,55
2024-12-17,P24,38
2024-12-18,P24,58
2024-12-19,P24,57
2024-12-20,P24,94
2024-12-21,P24,10
2024-12-22,P24,20
2024-12-23,P24,55
2024-12-24,P24,53
2024-12-25,P24,39
2024-12-26,P24,55
2024-12-27,P24,40
2024-12-28,P24,14
2024-12-29,P24,7
2024-12-30,P24,43
2024-12-31,P24,51
2025-01-01,P24,64
2025-01-02,P24,50
2025-01-03,P24,59
2025-01-04,P24,15
2025-01-05,P24,10
2025-01-06,P24,55
2025-01-07,P24,90
2025-01-08,P24,73
2025-01-09,P24,41
2025-01-10,P24,59
2025-01-11,P24,8
2025-01-12,P24,8
2025-01-13,P24,52
2025-01-14,P24,63
2025-01-15,P24,60
2025-01-16,P24,58
2025-01-17,P24,60
2025-01-18,P24,15
2025-01-19,P24,9
2025-01-20,P24,54
2025-01-21,P24,62
2025-01-22,P24,62
2025-01-23,P24,54
2025-01-24,P24,64
2025-01-25,P24,9
2025-01-26,P24,15
2025-01-27,P24,67
2025-01-28,P24,55
2025-01-29,P24,72
2025-01-30,P24,54
2025-01-31,P24,62
2025-02-01,P24,14
2025-02-02,P24,15
2025-02-03,P24,58
2025-02-04,P24,61
2025-02-05,P24,59
2025-02-06,P24,63
2025-02-07,P24,67
2025-02-08,P24,12
2025-02-09,P24,12
2025-02-10,P24,65
2025-02-11,P24,68
2025-02-12,P24,62
2025-02-13,P24,62
2025-02-14,P24,74
2025-02-15,P24,13
2025-02-16,P24,9
2025-02-17,P24,70
2025-02-18,P24,63
2025-02-19,P24,75
2025-02-20,P24,64
2025-02-21,P24,56
2025-02-22,P24,15
2025-02-23,P24,11
2025-02-24,P24,72
2025-02-25,P24,69
2025-02-26,P24,62
2025-02-27,P24,65
2025-02-28,P24,74
2025-03-01,P24,13
2025-03-02,P24,19
2025-03-03,P24,73
2025-03-04,P24,65
2025-03-05,P24,80
2025-03-06,P24,73
2025-03-07,P24,53
2025-03-08,P24,15
2025-03-09,P24,16
2025-03-10,P24,66
2025-03-11,P24,73
2025-03-12,P24,71
2025-03-13,P24,138
2025-03-14,P24,76
2025-03-15,P24,15
2025-03-16,P24,10
2025-03-17,P24,129
2025-03-18,P24,67
2025-03-19,P24,73
2025-03-20,P24,78
2025-03-21,P24,70
2025-03-22,P24,17
2025-03-23,P24,19
2025-03-24,P24,72
2025-03-25,P24,88
2025-03-26,P24,69
2025-03-27,P24,73
2025-03-28,P24,120
2025-03-29,P24,14
2025-03-30,P24,13
2025-03-31,P24,70
2025-04-01,P24,82
2025-04-02,P24,75
2025-04-03,P24,76
2025-04-04,P24,76
2025-04-05,P24,16
2025-04-06,P24,16
2025-04-07,P24,84
2025-04-08,P24,74
2025-04-09,P24,91
2025-04-10,P24,78
2025-04-11,P24,71
2025-04-12,P24,15
2025-04-13,P24,23
2025-04-14,P24,56
2025-04-15,P24,77
2025-04-16,P24,71
2025-04-17,P24,107
2025-04-18,P24,75
2025-04-19,P24,17
2025-04-20,P24,22
2025-04-21,P24,79
2025-04-22,P24,72
2025-04-23,P24,88
2025-04-24,P24,86
2025-04-25,P24,88
2025-04-26,P24,15
2025-04-27,P24,14
2025-04-28,P24,72
2025-04-29,P24,83
2025-04-30,P24,80
2025-05-01,P24,92
2025-05-02,P24,69
2025-05-03,P24,14
2025-05-04,P24,20
2025-05-05,P24,64
2025-05-06,P24,68
2025-05-07,P24,198
2025-05-08,P24,96
2025-05-09,P24,85
2025-05-10,P24,13
2025-05-11,P24,19
2025-05-12,P24,145
2025-05-13,P24,86
2025-05-14,P24,75
2025-05-15,P24,75
2025-05-16,P24,81
2025-05-17,P24,12
2025-05-18,P24,14
2025-05-19,P24,90
2025-05-20,P24,89
2025-05-21,P24,87
2025-05-22,P24,86
2025-05-23,P24,89
2025-05-24,P24,18
2025-05-25,P24,10
2025-05-26,P24,84
2025-05-27,P24,93
2025-05-28,P24,91
2025-05-29,P24,79
2025-05-30,P24,88
2025-05-31,P24,18
2025-06-01,P24,19
2025-06-02,P24,83
2025-06-03,P24,79
2025-06-04,P24,82
2025-06-05,P24,91
2025-06-06,P24,83
2025-06-07,P24,15
2025-06-08,P24,21
2025-06-09,P24,68
2025-06-10,P24,81
2025-06-11,P24,84
2025-06-12,P24,78
2025-06-13,P24,81
2025-06-14,P24,13
2025-06-15,P24,19
2025-06-16,P24,201
2025-06-17,P24,81
2025-06-18,P24,73
2025-06-19,P24,81
2025-06-20,P24,87
2025-06-21,P24,20
2025-06-22,P24,11
2025-06-23,P24,88
2025-06-24,P24,87
2025-06-25,P24,70
2025-06-26,P24,86
2025-06-27,P24,88
2025-06-28,P24,15
2025-06-29,P24,10
2025-06-30,P24,81
2025-07-01,P24,88
2025-07-02,P24,74
2025-07-03,P24,79
2025-07-04,P24,84
2025-07-05,P24,15
2025-07-06,P24,18
2025-07-07,P24,98
2025-07-08,P24,92
2025-07-09,P24,80
2025-07-10,P24,97
2025-07-11,P24,80
2025-07-12,P24,11
2025-07-13,P24,12
2025-07-14,P24,75
2025-07-15,P24,71
2025-07-16,P24,79
2025-07-17,P24,80
2025-07-18,P24,74
2025-07-19,P24,13
2025-07-20,P24,10
2025-07-21,P24,68
2025-07-22,P24,186
2025-07-23,P24,60
2025-07-24,P24,131
2025-07-25,P24,83
2025-07-26,P24,11
2025-07-27,P24,16
2025-07-28,P24,70
2025-07-29,P24,75
2025-07-30,P24,69
2025-07-31,P24,73
2025-08-01,P24,82
2025-08-02,P24,17
2025-08-03,P24,19
2025-08-04,P24,74
2025-08-05,P24,75
2025-08-06,P24,62
2025-08-07,P24,68
2025-08-08,P24,53
2025-08-09,P24,19
2025-08-10,P24,13
2025-08-11,P24,63
2025-08-12,P24,71
2025-08-13,P24,63
2025-08-14,P24,55
2025-08-15,P24,75
2025-08-16,P24,18
2025-08-17,P24,18
2025-08-18,P24,58
2025-08-19,P24,74
2025-08-20,P24,67
2025-08-21,P24,64
2025-08-22,P24,58
2025-08-23,P24,9
2025-08-24,P24,16
2025-08-25,P24,71
2025-08-26,P24,61
2025-08-27,P24,64
2025-08-28,P24,65
2025-08-29,P24,71
2025-08-30,P24,16
2025-08-31,P24,11
2025-09-01,P24,69
2025-09-02,P24,60
2025-09-03,P24,67
2025-09-04,P24,69
2025-09-05,P24,51
2025-09-06,P24,14
2025-09-07,P24,11
2025-09-08,P24,52
2025-09-09,P24,61
2025-09-10,P24,68
2025-09-11,P24,50
2025-09-12,P24,56
2025-09-13,P24,9
2025-09-14,P24,10
2025-09-15,P24,64
2025-09-16,P24,66
2025-09-17,P24,64
2025-09-18,P24,66
2025-09-19,P24,59
2025-09-20,P24,9
2025-09-21,P24,15
2025-09-22,P24,52
2025-09-23,P24,64
2025-09-24,P24,57
2025-09-25,P24,55
2025-09-26,P24,46
2025-09-27,P24,11
2025-09-28,P24,15
2025-09-29,P24,53
2025-09-30,P24,54
2025-10-01,P24,140
2025-10-02,P24,49
2025-10-03,P24,47
2025-10-04,P24,13
2025-10-05,P24,14
2025-10-06,P24,48
2025-10-07,P24,46
2025-10-08,P24,48
2025-10-09,P24,50
2025-10-10,P24,54
2025-10-11,P24,14
2025-10-12,P24,17
2025-10-13,P24,63
2025-10-14,P24,38
2025-10-15,P24,39
2025-10-16,P24,43
2025-10-17,P24,33
2025-10-18,P24,9
2025-10-19,P24,13
2025-10-20,P24,56
2025-10-21,P24,62
2025-10-22,P24,63
2025-10-23,P24,44
2025-10-24,P24,35
2025-10-25,P24,9
2025-10-26,P24,9
2025-10-27,P24,44
2025-10-28,P24,108
2025-10-29,P24,54
2025-10-30,P24,44
2025-10-31,P24,43
2025-11-01,P24,6
2025-11-02,P24,10
2025-11-03,P24,53
2025-11-04,P24,55
2025-11-05,P24,31
2025-11-06,P24,52
2025-11-07,P24,53
2025-11-08,P24,12
2025-11-09,P24,9
2025-11-10,P24,50
2025-11-11,P24,33
2025-11-12,P24,42
2025-11-13,P24,47
2025-11-14,P24,51
2025-11-15,P24,10
2025-11-16,P24,9
2025-11-17,P24,52
2025-11-18,P24,38
2025-11-19,P24,49
2025-11-20,P24,45
2025-11-21,P24,38
2025-11-22,P24,6
2025-11-23,P24,7
2025-11-24,P24,45
2025-11-25,P24,47
2025-11-26,P24,43
2025-11-27,P24,53
2025-11-28,P24,85
2025-11-29,P24,10
2025-11-30,P24,3
2025-12-01,P24,45
2025-12-02,P24,56
2025-12-03,P24,57
2025-12-04,P24,39
2025-12-05,P24,41
2025-12-06,P24,9
2025-12-07,P24,8
2025-12-08,P24,44
2025-12-09,P24,46
2025-12-10,P24,55
2025-12-11,P24,45
2025-12-12,P24,46
2025-12-13,P24,3
2025-12-14,P24,10
2025-12-15,P24,81
2025-12-16,P24,53
2025-12-17,P24,49
2025-12-18,P24,51
2025-12-19,P24,93
2025-12-20,P24,2
2025-12-21,P24,8
2025-12-22,P24,94
2025-12-23,P24,52
2025-12-24,P24,52
2025-12-25,P24,48
